,$x_1$,$x_2$,$y$
0,-9.968499001296031,4.297527018726626,1
1,1.3113999892165538,-7.549243300601267,0
2,9.872123671918509,7.567623652806301,1
3,-2.8540222748145965,-6.178097838249645,0
4,-4.8009558193153286,-7.973079478764475,0
5,3.956287138527287,-6.540330705509461,0
6,-5.066096923529417,8.721814189267384,0
7,5.351513412950252,6.7277894912006,0
8,4.054025471781337,-4.344936447958235,0
9,-2.5771161629089745,4.714971542909117,0
10,-9.877235299534973,-5.852365146573677,1
11,-1.9622294853833306,1.0317972476886457,1
12,-5.905403327800178,-4.268131339987324,1
13,-5.568036625838491,-1.7506035752095777,1
14,-7.863764487769556,1.0812367614752851,1
15,-7.1075580685745665,7.0311749348200685,1
16,-7.888948248027454,5.569028990309482,1
17,-6.7926408264344555,-7.462614622211787,0
18,9.962663236754487,4.594739754846005,1
19,6.221381502048388,4.7169597823694005,1
20,-7.476700829161567,4.99868521510705,1
21,0.8796508813375326,2.216556535248216,0
22,-8.447265686742549,-3.458166979400188,1
23,-4.4680119076686875,-9.513310407286697,0
24,1.8494480368842137,-2.8477700578970193,0
25,0.8303690567973394,-1.3654605580406365,0
26,2.3329716262019673,-9.7745544937255,0
27,2.8750580634986367,-5.937606437961178,0
28,-4.874885916479627,-6.147903059610755,0
29,9.9254018460997,8.672371534450669,1
30,-7.425243081798327,-0.12247460213977135,1
31,-3.5862598956194063,0.6976022264143626,1
32,-7.395393368694732,0.8999304234640899,1
33,-1.2967229030630207,-3.751540582991506,0
34,-3.3121868646356383,-4.656035199941197,0
35,-3.2401209148158188,7.690463418602835,0
36,7.760919584142055,2.733652064927714,1
37,5.660852537321512,-4.493298207455609,1
38,-3.933892396491303,-9.086431489020004,0
39,-1.6542099117153146,-6.262844185876584,0
40,5.229222428999137,0.9791593831759737,1
41,7.419831504505488,2.8090809699035866,1
42,9.485847506911636,3.9690001025339825,1
43,7.177437681100351,-5.697190441401709,1
44,-5.86317157631121,7.599626190029838,0
45,-5.885110515065827,1.2478107616638354,1
46,8.142318489865428,-7.16539286231267,1
47,-0.1203909766557878,1.5593573763819872,0
48,3.662958505201974,-7.9474962142061845,0
49,-1.7050983143661789,-5.082392776573947,0
50,5.027988709449287,-1.609979149230119,1
51,0.5580776209294562,1.0101143031552304,0
52,-9.618217896699264,3.5156175273704875,1
53,-8.564708582350235,8.65725616154641,0
54,1.285032482139366,3.7641493049329195,0
55,5.227116519811627,-1.022276534053713,1
56,-3.3229840145045175,-7.604601215286997,0
57,8.746858976176707,-3.0566749242551516,1
58,5.3536261473906706,-7.512005271074624,0
59,-0.025424165256328735,7.104715004647964,0
60,-4.599008114932397,1.8352076641042476,1
61,2.7315603746216652,7.8401479882401475,0
62,-8.66591125597804,-0.11404354811627826,1
63,-3.0356163793588227,4.717944561801522,0
64,-1.0655597834120698,6.85178703120469,0
65,9.509522898190845,-1.764119475446904,1
66,-5.820319977538084,4.4469753175183975,1
67,6.34551373044609,-7.852078962501126,0
68,-5.021366107137828,3.602896267025926,1
69,-4.593607447159775,8.133061068793069,0
70,4.856747238552849,-2.005011747125365,1
71,-9.467047033662475,-2.045404929106467,1
72,-3.5925753452909426,0.20640004593509076,1
73,-6.108989249598058,-0.3330074491828139,1
74,2.8872405177836917,2.9075852112327496,0
75,-5.187841627258565,5.6422007283899855,0
76,8.275677751484032,-8.20536783345311,1
77,2.542846737909045,4.189208407966747,0
78,3.5427718027791517,6.327692760019449,0
79,8.257467952701077,-8.456241087113554,0
80,7.73583498147271,6.189876618973379,1
81,-6.479462556330158,-8.82573090816365,0
82,-1.189030342211126,-6.141430170385007,0
83,0.7403433320482495,1.5630472068298484,0
84,8.382039806327931,-9.84850910965495,0
85,2.36838582162893,6.070922704722307,0
86,2.041897339017309,8.522017615254729,0
87,-3.3858832135924466,7.512574619404699,0
88,9.579405805922473,-7.504165987101654,1
89,-6.151250872748781,3.131031686587704,1
90,6.615201694748599,-9.10656025965092,0
91,-3.332565202673754,-8.329218641034776,0
92,6.750042408652067,-2.675084086982582,1
93,7.2794132512909435,7.246438301190736,0
94,5.0721835728841835,4.242794862197785,1
95,2.1538513173479306,2.095942765767113,0
96,-3.204061694573994,6.088354407750344,0
97,3.4899503726278898,7.505531361055283,0
98,-1.0035227338816561,-6.970480640861753,0
99,1.0140322966474997,-8.223112899483226,0
100,8.964481063730794,-1.5270866664371816,1
101,7.194110223777191,-0.9141351426800259,1
102,4.930575032312966,-7.799064874264701,0
103,-9.90593962742274,8.579402358806238,1
104,0.17067541612658488,6.640778078470927,0
105,8.626077108774204,-0.9798619068121734,1
106,-0.46009760989913495,-3.757776922639369,0
107,6.724541346140505,3.6500000310967007,1
108,7.731508439094615,-7.698850137124811,0
109,-9.138188996590625,-9.25995309868124,0
110,-3.4475423325906025,-0.6274821557319292,1
111,7.618220637130701,3.670512422638481,1
112,-6.783654637738323,6.451285332678761,1
113,6.1196280918584165,6.43063902656985,0
114,2.8547223986471,7.901041412735093,0
115,-2.9628107709882956,4.289281975669104,0
116,-8.180317317393905,1.4926288735121425,1
117,5.427850869614197,-5.7915561397067865,0
118,-5.614904758298762,-2.5129983894847596,1
119,-9.21406093934857,-1.0300219378420827,1
120,-0.9194216931556944,1.5748663078263352,0
121,0.9712640399209409,-6.343464019863667,0
122,-1.613382663779955,0.8541508188623421,1
123,-2.3980987088828716,2.3462616324104246,0
124,4.210553717393683,-1.7676417679252445,1
125,-9.721743811219525,5.49888962256974,1
126,-7.523155405121988,9.396053227199346,0
127,-4.711352000595328,3.8125293394633264,1
128,0.7642804901352136,4.898866079392395,0
129,-2.005700934110621,-6.075783061359504,0
130,1.3020049446172983,-1.881290945506823,0
131,7.666298766684243,-1.8788357170236694,1
132,8.014516462641751,-4.705713143897087,1
133,2.8233350739044596,6.2012540562427745,0
134,5.833427786592493,9.507292879984156,0
135,5.328490693353668,-7.657824781868787,0
136,-4.009855029185476,3.2564852346855417,1
137,-6.015630887070036,-9.07461914657257,0
138,-5.545539123441405,-9.22512660783214,0
139,-9.866080404270834,1.0937050903970391,1
140,-3.820591982956307,-1.7881461019469835,1
141,4.3921134738227945,9.195858851138873,0
142,7.69583919056743,-9.895668925464383,0
143,3.7951941367007525,8.824363198656265,0
144,-9.858357596538044,-6.158418082626909,1
145,-0.596080188953664,8.835920292144856,0
146,-2.0563839464105627,-5.494109600974431,0
147,4.406342691984463,5.487008185941569,0
148,5.921140574446843,4.130233611873482,1
149,-0.23119655670449646,1.763173967746983,0
150,-6.228754858095402,-4.485242507943994,1
151,-0.4352482697354958,6.8201051349289195,0
152,0.7790225026091555,-4.6531854915655435,0
153,9.725674156962537,-6.486965645567448,1
154,-8.756226791940474,7.223294673855694,1
155,3.667590527396511,-5.692144865023591,0
156,-4.974438391160552,4.312185672865731,1
157,-3.4027188476507604,2.364712917156952,1
158,7.356778812238986,8.425252049373789,0
159,7.9701990702518195,7.043296223914723,1
160,7.84366032681611,-4.940979067066182,1
161,4.867680856796426,-2.396756796550765,1
162,7.596298776821545,-9.181258669299307,0
163,-5.39439977851824,4.959145448099807,1
164,-2.794001583749073,9.989790969517642,0
165,1.2748003758738928,-1.001256718837558,0
166,-6.758132059018078,-9.82253750359164,0
167,-9.554392789809373,-8.619624123847498,1
168,-0.06163795938305938,-3.0602473322681707,0
169,2.7404515929106648,9.31956078718057,0
170,-4.239640674559024,2.7602278327334417,1
171,0.12075098799295958,1.2529275457366325,0
172,2.537096353363335,-8.6217518964669,0
173,-3.5180190783471144,6.4116152651494644,0
174,0.9557958911623015,0.9890618641642241,0
175,-0.11068407101016575,4.713900861334164,0
176,-1.1698521131848612,9.826291818466185,0
177,-1.1824139482405815,7.7835538842434175,0
178,-7.866622290284431,2.402091785338188,1
179,1.6336668167066843,-2.882579982593678,0
180,-6.180008258380935,5.769323561776114,1
181,8.441380652935027,1.1478971638197422,1
182,-7.406179993185824,-7.694239880095406,0
183,4.8524619247080825,1.5894887034651646,1
184,0.35749611384424185,-8.430388410949465,0
185,2.5256794776224645,-0.09028576718175962,1
186,-8.043187111902284,2.9369885400385343,1
187,-8.453028901140186,-6.646638232221194,1
188,-2.80479104181667,4.532698089081197,0
189,3.7693185481735583,5.136673328394739,0
190,-3.066314926613323,-4.86667661323835,0
191,-6.116494444130918,0.26596237406063494,1
192,5.406286207780598,-2.3950155842029837,1
193,4.301788470792452,-3.3251039792806614,1
194,-5.697194591719534,4.2390739192970965,1
195,-0.09023051427355533,-4.14052257286281,0
196,2.7437786120801633,7.712374783156935,0
197,-5.917900273123216,-5.031632386379732,1
198,8.630163147454216,9.210107626918838,0
199,4.698772686217742,-7.433812221354399,0
200,4.11159417083271,6.539100245435442,0
201,-2.4464630286656934,-3.371353915307762,0
202,-8.669586725712692,2.3435033853329834,1
203,9.289481691253144,0.8496174392016442,1
204,-1.2179432629064912,3.8998733140900903,0
205,3.4861536825745425,-3.936916339073722,0
206,-9.51900688385779,6.690513768256142,1
207,-6.651080331727983,3.6765741246579857,1
208,2.9426950076336738,-7.211018375013365,0
209,-8.690599960035733,6.405830861367374,1
210,-9.719517713514625,9.54597687356529,1
211,8.672363968115423,0.1817483978320027,1
212,-1.5067311823956704,2.7653123517544316,0
213,-8.900834257917413,-0.49531878562516773,1
214,-1.7421554714782044,-9.540501452337937,0
215,3.5900953781197167,9.484902960087524,0
216,5.746597216507634,5.499341135554509,1
217,-6.081058894820208,-1.9220631287306293,1
218,-8.354739466668665,6.772928103803849,1
219,-1.2880078939011437,-7.925843327081996,0
220,0.8541911748739022,-4.231460153365136,0
221,-3.5478113425135627,1.4254481306081743,1
222,-6.562815448116266,4.0933904841404,1
223,6.3142450830031365,-1.6443632609539591,1
224,-8.106029936380759,-3.316344738337502,1
225,2.4761637397010787,-3.5591778013925985,0
226,4.253165915579391,1.120117750001878,1
227,1.7746129956601298,-6.1468569672847835,0
228,-7.433882185666829,-8.747724311815377,0
229,6.749254161389434,3.7427369134080397,1
230,3.3643142775027073,-0.5290516195254202,1
231,4.026419991667751,8.427375523332401,0
232,-3.0445088624874073,1.2906669424354096,1
233,3.15019718805312,-4.372838871441087,0
234,7.3657477573201575,0.15192341500401696,1
235,-8.705312863306018,5.865465347207287,1
236,0.04753356453827706,8.286012014742255,0
237,8.058327416720267,-7.857310258873125,1
238,4.0729674675541805,6.247418912758814,0
239,-0.22239754584902194,-3.0409712836298386,0
240,-0.015070415261746462,4.986195334488453,0
241,-3.122443806312951,9.014052926635589,0
242,-7.439815572650577,-6.5476441148949664,1
243,4.09721918765354,-5.301801955199245,0
244,1.0220434203088544,-0.7252283725773534,0
245,-7.912370969725002,-0.9397393570171264,1
246,-8.154350783632676,6.882228075398448,1
247,0.8834878681328746,8.420741155822228,0
248,-6.0056326711995585,-6.927425869877855,0
249,-5.466144731628894,-0.9749490152862368,1
250,-9.394659481754486,-0.36502482962746186,1
251,-3.4710452718856066,-0.7334092900905542,1
252,-1.0466156816552452,3.524619918220031,0
253,-7.102910312103631,5.559623806267313,1
254,5.439704775295542,-8.808903203765643,0
255,5.868113643562719,8.00792223401822,0
256,-4.464222272961775,-5.630622234489591,0
257,-5.424590975015446,3.2168331750013586,1
258,2.2184344142829424,4.944592041686908,0
259,0.8604264678333351,-3.6721023631892313,0
260,6.781503183006951,3.6280885846190927,1
261,-6.477813779051209,-8.831172196888504,0
262,-3.453564075786792,4.062146168917984,0
263,3.183926004011008,-2.403555092389942,1
264,9.82725366362104,5.151171706320945,1
265,5.325857191748753,0.3507029348127073,1
266,3.3877920429456445,5.936601358739637,0
267,-4.63640166328255,3.9153797198837648,1
268,-7.080315282847318,5.27437103637606,1
269,-7.002854060519903,-5.655678968224917,1
270,-3.0213460490182538,-9.905794864336823,0
271,5.411946978615774,2.42840746482978,1
272,-4.201161838868266,2.640171634849475,1
273,7.5788115291279325,9.075734139742941,0
274,9.453848608420692,4.313937610951818,1
275,0.5854897329181004,-5.95790350995693,0
276,-9.663502436534674,3.951059896637288,1
277,-5.3585395583146305,-3.3725875955211855,1
278,9.555076565413103,0.4536443840970037,1
279,-6.109388312136983,5.628555590815287,1
280,3.5148480795671766,7.748476740910913,0
281,-6.800583655974073,-0.3430624374060347,1
282,5.198225661114545,-5.972782297487862,0
283,1.9887675832871494,-5.152160540936297,0
284,-3.3369525504778093,-4.533378344111513,0
285,-0.8111777177026163,-4.860920669857429,0
286,7.036393161484014,-8.328246232115998,0
287,-7.217277893250202,5.55824923330178,1
288,-5.5487642501568875,-7.914782574514955,0
289,4.478205880248385,6.51908300333551,0
290,-0.4960783930071173,-0.8993699579309578,0
291,2.5333484620744997,1.7663772119446257,1
292,9.931254123000816,-5.489450978754644,1
293,-1.4332064218615859,5.022307600310619,0
294,9.932136981124572,-7.149484463093712,1
295,-2.711606149805794,8.596686214841448,0
296,-2.7783517741298596,7.142644577735705,0
297,3.941067630292963,-0.4166977008515609,1
298,9.133720371452704,7.949870831018334,1
299,2.803670404752534,2.9404204089767223,0
300,6.284952890154823,4.832567684539432,1
301,-7.565876476736307,-2.1024454015307974,1
302,2.5670717511620786,9.506211228349127,0
303,-0.882249948613584,9.65025228664775,0
304,-8.293817796231115,7.218417230307967,1
305,6.355947325006337,-8.688971816457576,0
306,4.767607942314045,0.5568210402920766,1
307,2.4378438713230324,-0.1905549426625548,1
308,-5.592927225581912,-0.566351072442469,1
309,5.582111807234211,6.284144991460657,0
310,9.564605085373717,0.7482199660482678,1
311,-4.897895032088025,-2.4892463213674487,1
312,3.5583931405937026,-7.117506603500077,0
313,3.5674127260667543,-5.665218778701062,0
314,4.529177429620411,7.19691487099476,0
315,-0.5277310856229711,6.55197428271957,0
316,3.962092596747972,-3.8773484168492756,0
317,0.2529160728803923,2.422095539765124,0
318,-9.312928504709765,-7.013860043557065,1
319,9.628295980759795,-8.520596621014134,1
320,9.771149510890144,3.0099997553381677,1
321,-0.2617206501632907,1.6327150532814265,0
322,-6.502628306813724,2.7461765898955726,1
323,9.802769118457078,-1.7015596530286725,1
324,2.817326888754849,-7.735834371130263,0
325,-4.588605751101992,-7.795502792169284,0
326,-1.7100304996895055,4.443809096814235,0
327,-7.071121810620058,3.746736574138467,1
328,4.472592826429256,8.158201890016876,0
329,2.9120936606968595,-4.448651752633362,0
330,2.4069446258668776,4.034304571412562,0
331,4.239977729036788,8.313098286745618,0
332,-8.51010417892744,-2.707908985788759,1
333,9.654051709479685,-3.4185753726497614,1
334,-5.4061017340333395,0.21123481275731137,1
335,9.563291011050094,1.84627950834442,1
336,-3.828733835650473,8.23639587286086,0
337,-9.22998955678397,-8.51484104074663,1
338,-3.189092891197369,1.5943209686595985,1
339,0.8181179805631338,8.716789434575627,0
340,-5.637722417259976,1.6764011701924542,1
341,4.774647308333854,-0.2967468877516346,1
342,-0.7816933894490425,4.280034707902038,0
343,2.2577998392998566,-5.1645349691449045,0
344,-4.788336910825501,-3.893984696017778,1
345,6.172209883449852,-6.324178847375245,0
346,7.602276700010396,-3.7547957156238017,1
347,-2.8873752157097528,8.86400891359412,0
348,-6.9270674672215975,-6.517777989896274,1
349,1.8321488701059394,-3.406112444662293,0
350,-0.913828990081198,2.389862346129167,0
351,4.118524482397683,7.279420968749754,0
352,3.2658003014550765,-6.154365783289166,0
353,-6.997561817959945,1.4037606871165664,1
354,-1.5628448756917557,-9.873072277960123,0
355,-4.14091260390506,-8.059622716899185,0
356,2.2822807484838403,-9.178300943902528,0
357,6.204885985077791,4.293671669949706,1
358,-7.9624081304766525,5.587420008782507,1
359,9.631199232198707,2.4053065476226614,1
360,-1.6182174391178172,-8.24523304968563,0
361,7.583689899392347,4.970012463412619,1
362,3.582763048673314,7.058369369682293,0
363,4.384158671959392,4.953649345779365,0
364,-2.391002010274798,-8.599684243716775,0
365,5.950996332879461,-6.44660804647653,0
366,-0.6705165467510295,-3.43846566658571,0
367,-7.941292564358058,5.973849932679258,1
368,-2.8851313061599964,-9.820296410464639,0
369,-3.241518657364189,-8.779734598193137,0
370,-6.764099136356876,2.1796945329640476,1
371,-0.7984322653741032,-1.438301642707625,0
372,5.698632948774797,-6.191191076624241,0
373,2.0992760429349744,7.795636001841832,0
374,1.1402534482183242,6.073920638486079,0
375,5.970104219848027,7.067814169167555,0
376,-6.69032562435002,-3.210391072580121,1
377,2.2147920646197896,1.7323242533644727,1
378,-2.6590998994731567,8.451221407795163,0
379,-8.279200052360716,-3.827366078954853,1
380,6.613299116101771,-1.3988225637622165,1
381,-1.0478786961536972,-9.361792476030654,0
382,-7.447972194292691,-2.786928299811655,1
383,-4.206911456064637,4.652404028432368,0
384,8.273734143372568,0.8408773244389884,1
385,-3.518715033406643,6.219488534353456,0
386,-8.227338429064178,0.9411959448784284,1
387,4.088874552785446,2.5695850304260386,1
388,0.7185763548174506,-8.597538146263652,0
389,1.6683456976116222,-9.74273410956393,0
390,0.7079156548619956,9.510212274770364,0
391,-6.400405489272329,2.6425707242524545,1
392,-3.3396941559310296,-5.14003972359667,0
393,3.127612961519038,-0.20247446867156782,1
394,-0.8999982810614391,-4.907153051319835,0
395,-4.696277039364654,7.073110386329859,0
396,-6.671245278211819,-4.736124301073755,1
397,-4.75448748713781,-7.7105143867170405,0
398,-1.3387800933293885,5.8725471011803325,0
399,7.011086133729314,1.7965601816199346,1
400,2.912227171904135,2.7369886666840504,0
401,7.178826089080999,2.1276671598925496,1
402,2.508296287069406,4.759551188652555,0
403,3.879732302125241,2.3157020405811064,1
404,-4.048301157665026,9.263443957557687,0
405,3.297110345723839,-3.6628174279071217,0
406,-2.078454392176865,-9.335887453792225,0
407,-2.830279033504219,0.3286843557057004,1
408,-9.968321937162663,-1.9790292699590495,1
409,-2.74124380815649,5.893445867919706,0
410,9.141700099166304,9.458699025906917,0
411,-6.2263076720214805,-7.067751923604413,0
412,-9.665144056723044,-2.7526411292990733,1
413,8.930090701850482,6.971996327947995,1
414,-9.453772170922257,7.121753611644927,1
415,4.183980407725123,3.7815308604585134,1
416,5.084195033345708,6.849305622526089,0
417,-3.2989148180765966,-9.111839893704644,0
418,-7.363099289613977,-2.068119521950895,1
419,-2.7502595366028393,4.742982143248277,0
420,-5.881750164573669,-9.147256920091898,0
421,3.885617091063514,-2.4564510177244454,1
422,-5.301221157646556,-6.688191919591446,0
423,3.871014722790541,0.718767560370539,1
424,-8.084258530592054,-6.024596280924685,1
425,6.193953664605022,-4.53013028670423,1
426,-5.481737039026971,-1.1620507887864662,1
427,-0.5065720696759719,9.562863929343187,0
428,7.026307418390235,4.90841758801267,1
429,-6.305507610904122,-6.261662494183926,0
430,6.525558595797431,8.570925793503761,0
431,-6.093579601838055,3.9205392382444497,1
432,6.852720171151791,7.538770399233105,0
433,8.454641735978331,9.779384208304489,0
434,-9.561833341860076,2.9751405789224243,1
435,1.2357231645496807,9.378224977717071,0
436,-8.10479562206699,6.286936838224527,1
437,-0.44387056257351354,-2.657702014648031,0
438,-9.273517090603807,1.5666151895955274,1
439,3.910422399845533,-7.816773513292203,0
440,-1.0055332629162663,-7.892208592460257,0
441,-4.193347839748154,9.981642023347291,0
442,4.9637344250381705,9.096628655750656,0
443,-5.831935329403784,-8.604875094137846,0
444,9.699167373406187,-5.930236780650146,1
445,8.910275742466823,8.632141080644807,1
446,-4.20851229342492,-4.967927250668733,0
447,-6.647639756069719,-1.066505160866205,1
448,-1.1510830558160698,-4.191292038409891,0
449,7.834391990674689,-8.190302872705042,0
450,3.795991228881217,-7.520652933421969,0
451,-1.3446062950363409,-7.605226985874564,0
452,-3.9559040430404036,3.5190430131470603,1
453,8.383658355706093,1.4468215075122046,1
454,-7.6059974125151975,-0.609124843778341,1
455,9.608184222318933,-0.11216516208123295,1
456,8.547058170408235,6.659213027017749,1
457,7.550807384743621,-0.5438767890162737,1
458,-0.8314879284634014,-1.2515600235029112,0
459,-1.2484436783914195,4.320128250497984,0
460,1.3357819072918868,2.152665214574288,0
461,-9.584555193496245,0.9684299033733339,1
462,-2.5332443687824675,6.095922549312181,0
463,4.402723426775498,-1.5008591541049388,1
464,-7.573070538548419,6.823016241436651,1
465,-3.05616491921445,-2.7317592680683482,1
466,2.2635453978145783,5.429567293087265,0
467,-3.351295679538162,-5.73381019112956,0
468,3.2663867802001167,-1.9777289518762498,1
469,3.818550048827582,-7.675397672408142,0
470,2.390608303714103,1.7390008969242388,1
471,9.513304685952015,-1.8353374493388301,1
472,-7.292800580231004,0.06788152474098297,1
473,8.100017877148236,4.882214703751451,1
474,-8.760319820328984,0.38540979610586135,1
475,-4.514828113405269,-7.003241332329244,0
476,-1.020036970302293,-8.85865487235048,0
477,3.1221594229464102,-0.33584436397035056,1
478,9.027812273786083,3.339433218872731,1
479,-2.4362342478559356,2.299525206091907,0
480,-8.96554476376075,-3.0042216167720115,1
481,9.210887585428129,8.805616462372367,1
482,3.1132215550712985,-7.851201563121153,0
483,-3.9722480941862726,6.125909297219522,0
484,8.618273010176509,6.9577731478642875,1
485,1.5808778315697474,9.309886902123733,0
486,0.7225346056869757,-2.4022315170932895,0
487,1.3914113019023766,-3.1969623183260314,0
488,9.386218464538217,-6.980393050124992,1
489,0.7808222626352173,5.614386276379458,0
490,8.454872926200075,3.242676017785831,1
491,5.326711747796848,-2.3971216516227827,1
492,6.051151501590418,-6.963017160701844,0
493,-7.359197165347988,2.411854781743429,1
494,9.002479117113154,-8.733294293366583,1
495,5.158516359488566,-2.156986431966031,1
496,-6.817450482236625,-3.3385483836709673,1
497,0.8750972314742906,9.274201290288826,0
498,-7.188605701676851,2.22101162882465,1
499,1.0002038092436578,2.6701646947951616,0
500,1.9772955448945755,7.913475434580903,0
501,-5.544146866810324,2.552780370539482,1
502,0.08585796616064734,-6.108153548483115,0
503,-9.750230621786942,0.35579882786741557,1
504,7.73685238724104,-3.1486953880238016,1
505,-1.0279886103999587,6.075035732608075,0
506,-9.382461834710671,1.9563602752149993,1
507,6.115865162540235,2.9994399945033923,1
508,3.668529958738917,-0.8478271283993344,1
509,0.8434032532317559,-2.4466078272117215,0
510,-3.7278668817756255,-2.5193910223236493,1
511,-7.131531659985084,3.4272055366553396,1
512,2.1686789703184743,-3.576857548051766,0
513,-8.600800699100406,7.246334916058167,1
514,8.48653002148436,-8.182246023443284,1
515,1.2698271619959556,-4.392805347801206,0
516,1.6897100437645225,-3.0936954839509756,0
517,-2.88888904626406,4.601990927987563,0
518,-0.3022156479608,6.429758879575889,0
519,4.062163266399017,4.234746888575867,0
520,3.625422084626205,4.986144007256595,0
521,2.9391452921142047,-3.952248815509729,0
522,-2.0598034379397863,4.085920012528156,0
523,-4.466046226891038,0.03524434584740099,1
524,8.796488580748054,-1.3299088209238334,1
525,-8.686414708322749,4.649292159780957,1
526,5.115005950181766,-6.833019530728654,0
527,7.837683949838453,4.470994793859333,1
528,0.3266917198246251,-1.4996928849950883,0
